,index,protocol,measuredDate,createDate,updateDate,publishDate,organizationId,organizationName,siteId,siteName,countryName,countryCode,latitude,longitude,elevation,pid,mosquitohabitatmapperBreedingGroundEliminated,mosquitohabitatmapperExtraData,mosquitohabitatmapperAbdomenCloseupPhotoUrls,mosquitohabitatmapperMeasuredAt,mosquitohabitatmapperMeasurementElevation,mosquitohabitatmapperUserid,mosquitohabitatmapperLarvaeCount,mosquitohabitatmapperMosquitoEggs,mosquitohabitatmapperMosquitoEggCount,mosquitohabitatmapperGenus,mosquitohabitatmapperWaterSource,mosquitohabitatmapperMosquitoAdults,mosquitohabitatmapperSpecies,mosquitohabitatmapperComments,mosquitohabitatmapperMosquitoPupae,mosquitohabitatmapperWaterSourcePhotoUrls,mosquitohabitatmapperDataSource,mosquitohabitatmapperLarvaFullBodyPhotoUrls,mosquitohabitatmapperMeasurementLatitude,mosquitohabitatmapperLastIdentifyStage,mosquitohabitatmapperWaterSourceType,mosquitohabitatmapperMosquitoHabitatMapperId,mosquitohabitatmapperMeasurementLongitude
15183,18325,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24672530.0,"Philippine Science high school, CAR",168412,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363113,False,,,2019-09-20T08:01:00,0,60052273,,,,Anopheles,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211405/original.jpg,GLOBE Observer App,,15.1923,identify-no-siphon,container: artificial,17165,120.5344
15184,18326,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24672530.0,"Philippine Science high school, CAR",168412,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363113,True,,,2019-09-20T08:07:00,0,60051348,1,False,,Anopheles,"cement, metal or plastic tank",False,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211383/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211385/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211388/original.jpg,15.1923,identify-no-siphon,container: artificial,17158,120.5342
15185,18327,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24672530.0,"Philippine Science high school, CAR",168412,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363113,True,,,2019-09-20T08:14:00,0,60047948,7,True,,,"cement, metal or plastic tank",False,,,True,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211477/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211478/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211479/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211480/original.jpg,15.1923,identify-basal-tuft,container: artificial,17183,120.5344
15187,18329,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,60050902.0,PSHS-IRC,168417,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363115,True,,,2019-09-20T08:18:00,0,60053345,1,False,,Anopheles,"cement, metal or plastic tank",True,,,False,https://data.globe.gov/system/photos/2019/09/20/1211519/original.jpeg,GLOBE Observer App,,15.1923,identify-no-siphon,container: artificial,17195,120.5343
15188,18330,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24672530.0,"Philippine Science high school, CAR",168419,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363116,True,,,2019-09-20T08:21:00,0,60052127,4,False,,Aedes,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211524/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211525/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211526/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211527/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211528/original.jpg,15.1923,identify-aedes-tuft,container: artificial,17197,120.5345
15190,18332,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24672530.0,"Philippine Science high school, CAR",168419,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363116,True,,,2019-09-20T08:21:00,0,60048587,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211498/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211500/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211502/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211504/original.jpg,15.1923,identify-basal-tuft,container: artificial,17189,120.5345
15192,18334,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,6509380.0,Philippines GLOBE v-School,168422,51PTS350810,,,15.191479,120.533508,180.4,159363118,True,,,2019-09-20T07:13:00,0,60044834,4,False,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211402/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211403/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211404/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211406/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211408/original.jpg,15.1923,identify-no-siphon,container: artificial,17164,120.5344
15194,18336,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,6509380.0,Philippines GLOBE v-School,168422,51PTS350810,,,15.191479,120.533508,180.4,159363118,True,,,2019-09-20T08:13:00,0,60044682,4,False,,,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211466/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211468/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211470/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211472/original.jpg,15.1923,identify-siphon-hairs,container: artificial,17179,120.5344
15195,18337,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287742.0,Philippine Science High School-Ilocos Region,168423,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363119,True,,,2019-09-20T08:19:00,0,60049594,1,False,,Anopheles,"cement, metal or plastic tank",True,,,False,https://data.globe.gov/system/photos/2019/09/20/1211506/original.jpg,GLOBE Observer App,,15.1923,identify-no-siphon,container: artificial,17190,120.5343
15196,18338,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287742.0,Philippine Science High School-Ilocos Region,168423,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363119,True,,,2019-09-20T07:13:00,0,60049028,,,,Anopheles,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211505/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211508/original.jpg,15.1923,identify-no-siphon,container: artificial,17191,120.5343
15197,18339,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287742.0,Philippine Science High School-Ilocos Region,168423,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363119,True,,,2019-09-20T08:18:00,0,60053620,,False,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211495/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211497/original.jpg,GLOBE Observer App,,15.1923,,container: artificial,17188,120.5343
15198,18340,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,65186.0,Philippine Science High School Eastern Visayas Campus,168426,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363120,True,,,2019-09-20T07:51:00,0,60047703,,,,Aedes,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211445/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211447/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211448/original.jpg,15.1923,identify-aedes-tuft,container: artificial,17173,120.5344
15200,18342,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,65186.0,Philippine Science High School Eastern Visayas Campus,168426,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363120,True,,,2019-09-20T08:09:00,0,60050550,,,,Anopheles,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211411/original.jpg,GLOBE Observer App,,15.1923,identify-no-siphon,container: artificial,17167,120.5343
15201,18343,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24568616.0,Philippine Science High School-Zamboanga Peninsula Region Campus,168433,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363121,True,,,2019-09-20T08:11:00,0,60049273,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1219798/original.jpg,GLOBE Observer App,,15.1923,identify,container: artificial,17524,120.5343
15202,18344,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24568616.0,Philippine Science High School-Zamboanga Peninsula Region Campus,168433,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363121,True,,,2019-09-20T08:12:00,0,60049273,20,True,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2019/09/20/1219799/original.jpg,GLOBE Observer App,,15.1923,identify-later,container: artificial,17525,120.5343
15203,18345,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24568616.0,Philippine Science High School-Zamboanga Peninsula Region Campus,168433,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363121,True,,,2019-09-20T08:09:00,0,60049273,1,False,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2019/09/20/1219797/original.jpg,GLOBE Observer App,,15.1923,identify,container: artificial,17523,120.5343
15204,18346,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24568616.0,Philippine Science High School-Zamboanga Peninsula Region Campus,168433,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363121,True,,,2019-09-20T08:18:00,0,60049273,2,False,,,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1219800/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1219801/original.jpg,15.1923,identify-basal-tuft,container: artificial,17526,120.5343
15212,18354,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287687.0,Philippine Science High School-Western Visayas,168439,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363125,True,,,2019-09-20T07:11:00,0,48912606,100,False,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211352/original.jpg,GLOBE Observer App,,15.1923,identify-no-siphon,container: artificial,17148,120.5344
15216,18358,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,20856440.0,Philippine Science High School - SOCCKSKSARGEN Region Campus,168443,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363132,True,,,2019-09-20T08:16:00,0,60050325,15,True,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2019/09/20/1211455/original.jpg,GLOBE Observer App,,15.1923,identify-siphon-pecten,container: artificial,17174,120.5345
15217,18359,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,20856440.0,Philippine Science High School - SOCCKSKSARGEN Region Campus,168443,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363132,True,,,2019-09-20T08:10:00,0,60050325,15,True,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2019/09/20/1211401/original.jpg,GLOBE Observer App,,15.1923,identify-siphon-pecten,container: artificial,17163,120.5345
15218,18360,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,20856440.0,Philippine Science High School - SOCCKSKSARGEN Region Campus,168443,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363132,True,,,2019-09-20T08:19:00,0,60048835,15,True,,,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211484/original.jpg,GLOBE Observer App,,15.1923,identify-siphon-pecten,container: artificial,17185,120.5345
15219,18361,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287885.0,Philippine Science High School-Central Visayas,168444,51PTS350810,Philippines,PHL,15.191479,120.533508,180.4,159363137,True,,,2019-09-20T07:20:00,0,60047898,1,False,,,"cement, metal or plastic tank",False,,An energetic little creature.,False,https://data.globe.gov/system/photos/2019/09/20/1211412/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211413/original.jpg,15.1923,identify-photo-abdomen,container: artificial,17168,120.5344
15222,18364,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287885.0,Philippine Science High School-Central Visayas,168449,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363145,True,,,2019-09-20T08:17:00,0,60050081,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211467/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211469/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211471/original.jpg,15.1923,identify-basal-tuft,container: artificial,17180,120.5345
15223,18365,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,287885.0,Philippine Science High School-Central Visayas,168449,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363145,True,,,2019-09-20T08:01:00,0,60046974,1,False,,Aedes,"cement, metal or plastic tank",False,,Energetic little guy,False,https://data.globe.gov/system/photos/2019/09/20/1211530/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211533/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211534/original.jpg,15.1923,identify-aedes-tuft,container: artificial,17199,120.5345
15224,18366,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,6509380.0,Philippines GLOBE v-School,168450,51PTS351810,,,15.19149,120.534438,172.9,159363146,True,,,2019-09-20T08:18:00,0,60044985,5,False,,Anopheles,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/09/20/1211481/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/09/20/1211482/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211483/original.jpg,15.1923,identify-no-siphon,container: artificial,17184,120.5345
15228,18370,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,65186.0,Philippine Science High School Eastern Visayas Campus,168452,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363148,True,,,2019-09-20T08:20:00,0,60049436,,,,Aedes,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2019/09/20/1211499/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211501/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211503/original.jpg,GLOBE Observer App,,15.1923,identify-aedes-tuft,container: artificial,17187,120.5345
15229,18371,mosquito_habitat_mapper,2019-09-20,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,24568616.0,Philippine Science High School-Zamboanga Peninsula Region Campus,168453,51PTS351810,Philippines,PHL,15.19149,120.534438,172.9,159363149,True,,,2019-09-20T08:13:00,0,60049197,,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/09/20/1211515/original.jpg; https://data.globe.gov/system/photos/2019/09/20/1211517/original.jpg,GLOBE Observer App,,15.1923,identify,container: artificial,17194,120.5345
15606,18760,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T13:57:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231830/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231831/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231832/original.jpg,14.6896,identify-no-basal-tuft,container: artificial,18091,-17.4612
15607,18761,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:13:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231860/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231862/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231864/original.jpg,14.6896,,container: artificial,18093,-17.4612
15608,18762,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:15:00,0,51218007,,,,Anopheles,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231875/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231877/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231879/original.jpg,14.6896,,container: artificial,18094,-17.4612
15609,18763,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:18:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231893/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231894/original.jpg,14.6896,,container: artificial,18096,-17.4612
15610,18764,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T13:29:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231825/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231826/original.jpg,14.6899,,container: artificial,18089,-17.4616
15611,18765,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T13:28:00,0,51218007,,,,Anopheles,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231823/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231824/original.jpg,14.6899,,container: artificial,18088,-17.4616
15612,18766,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:00:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231833/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231834/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231835/original.jpg,14.6896,,container: artificial,18092,-17.4612
15613,18767,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:27:00,0,51218007,,,,Aedes,other,,aegypti,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231943/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231944/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231945/original.jpg,14.6896,,container: artificial,18098,-17.4612
15614,18768,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:28:00,0,51218007,,,,Aedes,other,,aegypti,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231946/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231947/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231948/original.jpg,14.6896,,container: artificial,18099,-17.4612
15615,18769,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:17:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231887/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231889/original.jpg,14.6896,,container: artificial,18095,-17.4612
15616,18770,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:32:00,0,51218007,,,,Aedes,other,,aegypti,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231949/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231950/original.jpg,14.6899,,container: artificial,18100,-17.4616
15617,18771,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T13:25:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231820/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231821/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231822/original.jpg,14.6899,identify-no-basal-tuft,container: artificial,18087,-17.4616
15618,18772,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T13:30:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231827/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231828/original.jpg; https://data.globe.gov/system/photos/2019/10/06/1231829/original.jpg,14.6899,,container: artificial,18090,-17.4616
15619,18773,mosquito_habitat_mapper,2019-10-06,2020-01-25T19:03:53,2020-01-25T19:03:53,2020-03-20T22:19:48,51283901.0,Unité Entomologie UCAD/M,169249,28PBB349254,Senegal,SEN,14.689242,-17.46169,9.3,159363894,True,,,2019-10-06T14:20:00,0,51218007,,,,Culex,other,,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/10/06/1231898/original.jpg,14.6896,,container: artificial,18097,-17.4612
15754,18908,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T15:59:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,https://data.globe.gov/system/photos/2019/09/28/1222565/original.jpg,GLOBE Observer App,,30.1967,identify,container: natural,17649,-97.8503
15755,18909,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:02:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,,GLOBE Observer App,,30.1967,identify,container: natural,17652,-97.8503
15756,18910,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:03:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,,GLOBE Observer App,,30.1967,identify,container: natural,17653,-97.8503
15757,18911,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:18:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,https://data.globe.gov/system/photos/2019/09/28/1222608/original.jpg,GLOBE Observer App,,30.1967,identify,container: natural,17672,-97.8503
15758,18912,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:26:00,0,59146492,,,,,rain gutter or other architectural feature,,,,False,https://data.globe.gov/system/photos/2019/09/28/1222616/original.jpg,GLOBE Observer App,,30.1967,identify,container: artificial,17680,-97.8503
15759,18913,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:48:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,,GLOBE Observer App,,30.1967,identify,container: natural,17698,-97.8503
15761,18915,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:52:00,0,59146492,,,,,rain gutter or other architectural feature,,,,False,https://data.globe.gov/system/photos/2019/09/28/1222654/original.jpg,GLOBE Observer App,,30.1967,identify,container: artificial,17701,-97.8503
15762,18916,mosquito_habitat_mapper,2019-09-28,2020-01-25T18:52:36,2020-01-25T18:52:36,2020-03-20T22:19:48,17043304.0,United States of America Citizen Science,169535,14RPU106411,,,30.196344,-97.851034,251.4,159363688,False,,,2019-09-28T16:57:00,0,59146492,,,,,plant clumps (bamboo etc),,,,False,https://data.globe.gov/system/photos/2019/09/28/1222680/original.jpg,GLOBE Observer App,,30.1967,identify,container: natural,17708,-97.8503
